page_id,Price Info?,Sold Unit,# Rotation,WF,$ / g Fiber,total_fiber_g,$ / lb,g Fiber / 100 Calories,Vol (fl oz),vol,Weight (oz),Price Ledger,$ / oz,fat_monounsat_g,Plant,Nutritional Sanity,serving unit,Amount Needed,weight_unit,Remove,fat_sat_g,density,Clear,fat_unsat_g,Quantity Unit,cholesterol_mg,Vol (gallon),Section,Cal. Difference,$ / g Protein,Add,$ / cup,serving_size_g,g Protein / 100 Calories,Vol (tsp),Complete,$ / g Carbs,serving_size_mL,density_unit,Weight (g),-1,Recipes Used In,ID,weight,price,# Recipes,% Difference,density_mass,Nuke,Chosen Label,total_carbs_g,$ / g,vol_unit,total_fat_g,$ / tsp,total_sugar_g,serving size,density_vol,total_servings,density (g/mL),Magnitude,Vegan,🧮 Ingredient Amounts,Cuisines,Label Log,total_protein_g,$ / 100 Calories,Paleo,Label,$ / tbsp,Avg. Weight / Unit (g),Last edited by,# Cuisines,Supplier,Amount Unit,Vegetarian,Gluten Free,Vol (tbsp),Vol (mL),$ / qty,Recipes,Step Value,qty,Weight (lbs),calories,sodium_mg,serving_size_qty,Sold Unit Override,Keto,$ / g Fat,+1,Last edited time,fat_polyunsat_g,Vol (cups),Ingredient
62aec36c-154a-4fd0-949b-232c5ef869a1,,bottle,,,,0.0,,,,,,,,0.0,Juniper,,oz,0,,,0.0,,,0.0,Unit,0.0,,Alcohol,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,1.5,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,97.0,0.0,,,Yes,,,,0.0,,Gin
b8703e83-c491-4377-8b7f-d131a9cb14f4,,bottle,,,,0.0,,,,,,,,0.0,,,oz,0,,,0.0,,,0.0,Unit,0.0,,Cleaning Supplies,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,8.0,,,,,No,,,,0.0,,No,,,,,,Whole Foods,,No,No,,,,,1.0,,,0.0,0.0,,,No,,,,0.0,,Drain Unblocker
f833411e-c412-425b-896d-6560be7c7469,,bottle,,LEEKU SRCHA CHILI SCE,,0.0,,,,,,,,0.025,,,tsp,0,oz,,0.0,7.0,,0.018,Unit,0.0,,Pantry,,,,,,,,,,,g / tsp,,,,,18.0,5.29,,,,,,1.0,,,0.1,,1.0,1.0,,,,,Yes,,,,0.03,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,5.0,72.0,,,Yes,,,,0.02,,Sriracha Sauce
c9f50029-bc54-422f-b2e7-c6a247d0edc9,,link,,365 MLD ITLN PORK SAUSAGE,,0.0,,,,,,,,9.06,,,oz,0,oz,,7.2,,,4.5,Unit,60.0,,Deli,,,,,,,,,,,,,,,,16.0,5.99,,,,,,1.0,,,24.0,,0.3,3.0,,,,,No,,,,12.0,,No,,,,,,Whole Foods,,No,No,,,,,1.0,1.0,,279.0,726.0,,link,Yes,,,,0.6,,Italian Sausage
bfcaa25e-3044-4413-8828-a334fd859e99,,peach,,OG WHITE PEACH,,2.1,,,,,,,,0.028,Peach,,g,0,lbs,,0.035,,,0.028,Unit,0.0,,Produce,,,,,,,,,,,,,,,,0.255,1.27,,,,,,12.32,,,0.28,,14.7,140.0,,,,,Yes,,,,0.9,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,55.0,0.0,, ,No,,,,0.154,,White Peach
8b1b9f42-69c8-43fa-b5fa-a5849c7037b0,,melon,,SDLS MINI WATERMELON,,0.84,,,,,,,,0.028,Watermelon,,g,0,,,0.028,,,0.042,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,4.99,,,,,,21.56,,,0.28,,8.64,280.0,,,,,Yes,,,,0.504,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,84.0,4.0,, ,No,,,,0.056,,Watermelon
266da8f9-12a4-4297-95ba-e3d4851ad03e,,package,,WFM ORZO OG,,2.0,,,,,,,,0.12,Wheat,,g,0,g,,0.0,168.0,,1.0,Unit,0.0,,Pantry,,,,,,,,,,,g / cup,,,,,454.0,3.19,,,,,,42.0,,,1.0,,2.0,56.0,,,,,Yes,,,,6.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,200.0,0.0,,,No,,,,0.224,,Orzo
cabf6de7-c01c-47fb-a7a3-889ceabf7b3a,,block,,FULVI PECORINO ROMANO,,0.0,,,,,,,,5.5,,,oz,0,lbs,,7.2,,,3.2,Unit,28.0,,Dairy,,,,,,,,,,,,,,,,0.66,11.15,,,,,,0.1,,,8.0,,0.1,1.0,,,,,No,,,,28.0,,No,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,110.0,880.0,,,Yes,,,,0.08,,Pecorino Romano
c66fb6b0-7918-4cfc-8c8d-7fbf5555e67e,,can,,C&A MARNTD ARTICHOKE,,0.5,,,,,,,,0.0,Artichoke,,oz,0,oz,,0.0,,,3.0,Unit,0.0,,Canned Food,,,,,,,,,,,,,,,,14.5,6.29,,,,,,2.0,,,3.0,,0.0,1.0,,,,,Yes,,,,0.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,40.0,160.0,,,Yes,,,,0.0,,Canned Artichoke
a073964f-e8d5-4b8e-8fa7-3a1809ffa758,,bunch,,BABY BOK CHOY,,1.1,,,,,,,,0.1,Bok Choy,,cup,0,lbs,,0.05,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,0.3,0.59,,,,,,1.5,,,0.1,,1.5,1.0,,,,,Yes,,,,1.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,9.0,158.0,,,Yes,,,,0.1,,Bok Choy
755bae3e-d2db-4213-b8fa-0cc83ff520ef,,block,,365WFM OG FIRM TOFU,,2.7,,,,,,,,4.1,Soy,,oz,0,oz,,2.4,185.0,,3.6,Unit,0.0,,Produce,,,,,,,,,,,g / cup,,,,,14.0,2.79,,,,,,2.4,,,15.0,,0.5,3.0,,,,,Yes,,,,21.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,144.0,15.0,,,Yes,,,,6.0,,Tofu (Firm)
f69eff00-6eb5-49fe-ae18-2e3e1bc5f8ed,,package,,SNOW PEA,,2.6,,,,,,,,0.1,Peas,,cup,0,oz,,0.1,,,0.2,Unit,0.0,,Produce,,,,,,,,,,,,,,,,8.0,3.99,,,,,,8.1,,,0.2,,3.9,1.0,,,,,Yes,,,,2.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,26.0,3.6,,package,No,,,,0.3,,Snow Peas
839d5e72-2d4d-418a-9afd-5563a0b6b9eb,,roll,,365WFM ALMINUM FOIL 200FT,,0.0,,,,,,,,0.0,,,sheet,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,10.99,,,,,,0.0,,,0.0,,0.0,1.0,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,0.0,0.0,,,Yes,,,,0.0,,Tin / Aluminum Foil
c0b34540-f290-48e1-b809-b7b106dc3ea2,,jar,,CUCAN TOMATO BASIL SAUCE,,1.0,,,,,,,,0.1,Tomatoes,,cup,0,oz,,0.1,250.0,,0.1,Unit,0.0,,Pantry,,,,,,,,,,,g / cup,,,,,25.0,8.49,,,,,,4.0,,,1.5,,4.0,0.5,,,,,Yes,,,,1.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,40.0,290.0,,,No,,,,0.1,,Tomato Sauce
d09ebedd-9f00-4fea-9d10-49b4ce610f17,,shank,,,,0.0,,,,,,,,2.7,,,oz,0,lbs,,13.0,,,5.6,Unit,74.0,,Meat,,,,,,,,,,,,,,,,0.745,22.275,,,,,,0.0,,,20.0,,0.0,4.0,,,,,No,,,,64.0,,Yes,,,,,,Whole Foods,,No,No,,,,,1.0,1.0,,348.0,84.0,,,Yes,,,,0.56,,Veal Shanks
8623c9d0-6f6a-4d06-a42b-af9e8a8c5da5,,bottle,,TRUFF BLACK TRUFFLE OIL,,0.0,,,,165.0,,,,10.0,Truffle,,tbsp,0,,,2.5,,,12.5,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,20.99,,,,,,0.0,,mL,15.0,,0.0,1.0,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,130.0,0.0,,,Yes,,,,0.0,,Truffle Oil
d7d226f8-8bef-451d-a740-b932d8ce0803,,jar,,,,0.0,,,,,,,,0.0,Saffron,,pinch,0,,,0.1,,,0.0,Unit,0.0,,Spices,,,,,,,,,,,,,,,,,,,,,,,0.7,,,0.7,,0.0,1.0,,,,,Yes,,,,0.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,2.9,1.0,,jar,Yes,,,,0.0,,Saffron
05f25d19-e523-451d-94c9-458689999ec0,,bottle,,BRM CHICKPEA FLOUR,,3.7,,,,,,,,3.2,Chickpeas,,cup,0,,,3.38,,,0.5,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,3.99,,,,,,23.0,,,6.75,,9.6,0.25,,,,,Yes,,,,20.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,440.0,36.0,,,No,,,,1.2,,Chickpea Flour
a9a8e7e0-bcb8-4153-bcf3-5ede52c2316d,,bag,,NTH OG TRMRC LATTE MIX,,0.5,,,,,,,,1.1,Turmeric,,cup,0,,,5.0,,,3.4,Unit,0.0,,Unknown,,,,,,,,,,,,,,,,,17.49,,,,,,12.0,,,8.0,,28.0,1.0,,,,,Yes,,,,2.8,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,124.0,258.0,,bag,Yes,,,,0.6,,Turmeric Latte Mix
a3000d39-61d6-4e29-a074-329313ecfb4b,,can,,DY/SLICED WATER CHESNUTS 80,,4.0,,,,1.0,,,,0.0,Water Chestnuts,,cup,0,g,,0.0,,,0.0,Unit,0.0,,Canned Food,,,,,,,,,,,,,,,,142.0,1.79,,,,,,17.0,,cups,0.0,,3.0,0.5,,,,,Yes,,,,1.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,70.0,10.0,,,No,,,,0.0,,Water Chestnuts
50385ecf-cb82-4dec-b565-8c92d1928bbd,,bag,,365WFM OG ALL PURP FLOUR,,3.6,,,,,,,,0.1,Wheat,,g,0,lbs,,0.3,130.0,,1.5,Unit,0.0,,Pantry,,,,,,,,,,,g / cup,,,,,5.0,5.49,,,,,,23.4,,,3.0,,1.2,30.0,,,,,Yes,,,,7.8,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,107.4,1.5,,,No,,,,2.64,,Whole Wheat Flour
0d486f72-1440-482a-b54e-99d29c3f7f3c,,bottle,,365WFM OXY WHTNG POWDER,,0.0,,,,,,,,0.0,,,cup,0,,,0.0,,,0.0,Unit,0.0,,Cleaning Supplies,,,,,,,,,,,,,,,,,5.99,,,,,,0.0,,,0.0,,0.0,1.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,0.0,0.0,,,No,,,,0.0,,Oxygen Whitening Powder
4335415e-53eb-4a75-8344-096711b5f024,,bag,,,,0.0,,,,,,,,0.0,,,tbsp,0,oz,,0.0,3.5,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,g / tbsp,,,,,3.5,2.39,,,,,,5.0,,,1.0,,0.0,2.0,,,,,No,,,,1.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,30.0,55.0,,,No,,,,0.0,,Wonton Strips
b61d3981-d92b-43c4-895b-29aa342bf65d,,container,,,,7.6,,,,,,,,0.1,"Blackberries, Blueberries, Raspberries",,cup,0,,,0.2,,,0.2,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,5.99,,,,,,14.7,,,0.5,,7.4,1.0,,,,,Yes,,,,1.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,70.0,1.0,,,Yes,,,,0.4,,Mixed Berries
80bbba79-ac72-4361-acde-f55c3ecc0599,,bag,,,,3.5,,,,,,,,0.2,Rice,,cup,0,oz,,0.0,180.0,,0.4,Unit,0.0,,Pantry,,,,,,,,,,,g / cup,,,,,32.0,3.99,,,,,,151.0,,,1.0,,0.0,1.0,,,,,Yes,,,,16.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,685.0,4.0,,,No,,,,0.1,,Basmati Rice
ab774b68-4ef3-425a-acf2-34491a335e81,,jar,,SMPLO OG PEELD GRLIC 60Z,,0.3,,,,,,,,0.1,,,tsp,0,g,,0.1,2.6,,0.1,Unit,0.0,,Spices,,,,,,,,,,,g / tsp,,,,,82.0,7.99,,,,,,1.4,,,0.4,,0.2,1.0,,,,,Yes,,,,0.1,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,6.7,1074.0,,jar,Yes,,,,0.1,,Chili Powder
97cf9855-a1d5-4e88-9f5f-1cd560d3c8f7,,piece,,OG D ANJOU PEAR,,5.5,,,,,,,,0.017,Pear,,unit,0,lbs,,0.02,,,0.06,Unit,0.0,,Produce,,,,,,,,,,,,,,,,0.9,2.42,,,,,,15.0,,,0.1,,9.6,1.0,,,,,Yes,,,,0.4,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,2.0,,52.0,2.0,, ,No,,,,0.1,,Pear
abfa5d95-7233-4439-9300-f6b92a5137e1,,package,,365WFM ITALIAN CRUMBS,,2.0,,,,,,,,0.0,,,cup,0,oz,,0.0,,,0.0,Unit,0.0,,Bakery,,,,,,,,,,,,,,,,15.0,2.49,,,,,,23.0,,,0.0,,1.0,0.3333333333333333,,,,,Yes,,,,4.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,110.0,70.0,,,No,,,,0.0,,Bread Crumbs
9a335c9f-de40-4f27-8dc7-346010653fc4,,jar,,365WFM SMOKED PAPRIKA,,0.1,,,,,,,,0.005,Capsicum,,tsp,0,oz,,0.1,,,0.0,Unit,0.0,,Spices,,,,,,,,,,,,,,,,1.87,3.29,,,,,,1.5,,,0.2,,0.1,1.0,,,,,Yes,,,,0.1,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,6.0,15.0,,jar,Yes,,,,0.02,,Smoked Paprika
5230b394-a79b-46a2-a94f-6f0483ac5411,,unit,,SERRANO PEPPER,,1.8,,,,,,,,0.02,,,unit,0,lbs,,0.1,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,0.27,1.21,,,,,,1.9,,,0.9,,4.2,1.0,,,,,Yes,,,,1.2,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,4.0,,32.0,4.0,, ,Yes,,,,0.1,,Serrano Pepper
ecebdf8b-3a44-4536-9be3-17cfbcd1a8bf,,tub,,365WFM OG CKIES CREAM IC,,0.5,,,,,,,,4.4,,,cup,0,,,23.6,,,5.6,Unit,16.0,,Frozen Foods,,,,,,,,,,,,,,,,,4.29,,,,,,15.0,,,16.0,,16.0,0.5,,,,,No,,,,5.85,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,137.0,55.5,,tub,No,,,,0.2,,Ice Cream
1e0bdb7a-7d99-43b5-a14a-7b613e1fa97b,,baguette,,EURCL DEMI BAGUETTE 2CT,,2.0,,,,,,,,0.0,Wheat,,g,0,g,,0.0,,,0.0,Unit,0.0,,Bakery,,,,,,,,,,,,,,,,300.0,4.99,,,,,,26.0,,,0.0,,2.0,50.0,,,,,Yes,,,,4.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,2.0,,120.0,250.0,,,No,,,,0.0,,Bread Loaves
94de2f4f-6a37-4a1c-9988-8d03cbba195b,,box,,IYC CLEAR DSHWSHR TBS,,0.0,,,,,,,,0.0,,,unit,0,,,0.0,,,0.0,Unit,0.0,,Cleaning Supplies,,,,,,,,,,,,,,,,,13.29,,,,,,0.0,,,0.0,,0.0,1.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,0.0,0.0,,box,No,,,,0.0,,Dishwasher Tablets
16e5ac2b-6add-483a-a94b-3b2a7dedfc5a,,bag,,365WFM OG BBY ARUGULA SLD,,0.4,,,,,,,,0.2,Arugula,,cup,0,,,0.1,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,3.69,,,,,,1.48,,,0.6,,0.7,2.0,,,,,Yes,,,,2.56,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,10.0,92.0,,,Yes,,,,0.2,,Arugula
a0d7eac1-bf6f-4c1b-ab81-2085fa8a4f63,,bunch,,,,3.8,,,,,,,,0.044,Beetroot,,cup,0,g,,0.04,136.0,,0.0,Unit,0.0,,Produce,,,,,,,,,,,g / cup,,,,,125.0,2.99,,,,,,13.0,,,0.23,,9.194,1.0,,,,,Yes,,,,2.19,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,3.0,,58.0,106.0,, ,No,,,,0.082,,Beetroot
7c8c528c-6b37-478a-b065-8d4bbb330613,,bulb,,OG GARLIC,,0.8,,,,,,,,0.004,Garlic,,oz,0,lbs,,0.032,,,0.013,Unit,0.0,,Produce,,,,,,,,,,,,,,,,0.67,3.29,,,,,,1.9,,,0.18,,0.36,1.67,,,,,Yes,,,,2.29,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,3.0,,54.0,6.0,,,Yes,,,,0.09,,Garlic Bulb
2ae14d4e-7cf9-4ea1-8449-a4b8311acae8,,package,,365WFM OG TURMERIC,,23.0,,,,,,,,2.1,Turmeric,,g,0,oz,,2.0,5.3,,1.0,Unit,0.0,,Spices,,,,,,,,,,,oz / cup,,,,,1.41,3.69,,,,,,67.0,,,3.0,,3.0,100.0,,,,,Yes,,,,10.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,291.0,27.0,,,Yes,,,,0.3,,Turmeric
e23883da-b06d-49d2-8060-d7e4522ba861,,jar,,HIMAL FINE PINK SALT,,0.0,,,,,,,,0.0,,,tsp,0,oz,,0.0,5.6,,0.0,Unit,0.0,,Spices,,,,,,,,,,,g / tsp,,,,,6.0,4.99,,,,,,0.0,,,0.0,,0.0,0.25,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,0.0,520.0,,jar,Yes,,,,0.0,,Salt
b2411480-b1a0-4fbf-8e87-576f1aad4712,,package,,BELIT OG PAPPARDELLE,,2.0,,,,,,,,2.7,Wheat,,oz,0,oz,,0.0,,,1.2,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,12.0,5.49,,,,,,43.0,,,1.0,,2.0,2.0,,,,,No,,,,6.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,200.0,0.0,,,No,,,,2.6,,Pappardelle
edfaa6ec-78a4-4935-933c-ec71003b5acf,,jar,,365WFM CNNMN STCKS,,53.1,,,,,,,,0.2,Cinnamon,,unit,0,oz,,1.2,,,0.2,Unit,0.0,,Spices,,,,,,,,,,,,,,,,1.02,2.49,,,,,,56.6,,,3.2,,1.2,1.0,,,,,Yes,,,,1.4,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,251.0,2.0,,jar,Yes,,,,0.1,,Cinnamon Sticks
cbe21d1b-7eb0-4cdd-ba50-ad6176b125a3,,package,,MYRF OG SAGE,,6.4,,,,,,,,0.1,Sage,,tbsp,0,oz,,0.1,,,0.4,Unit,0.0,,Fresh Herbs,,,,,,,,,,,,,,,,0.75,2.99,,,,,,1.1,,,0.8,,0.0,1.0,,,,,Yes,,,,0.6,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,6.0,1.0,,,Yes,,,,0.4,,Sage
de8e0583-c291-40f8-ac4f-601e2c7ff809,,box,,365WFM WHITE MUSHROOM,,0.7,,,,,,,,0.04,Portobello Mushrooms,,cup,0,oz,,0.1,2.0,,0.0,Unit,0.0,,Produce,,,,,,,,,,,oz / cup,,,,,8.0,2.49,,,,,,2.3,,,0.3,,1.0,1.0,,,,,Yes,,,,2.2,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,15.0,6.0,,box,Yes,,,,0.3,,White Mushrooms
9a71e029-eb6c-4cd3-bf54-adbb21dc05eb,,bundle,,GREEN ASPARAGUS,,1.0,,,,,,,,0.0,Asparagus,,lb,0,lbs,,0.0,,,0.0,Unit,0.0,,Produce,,,,,,,,,,,,,,,,1.03,4.11,,,,,,1.0,,,2.0,,4.0,1.0,,,,,Yes,,,,9.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,9.0,1.0,,,Yes,,,,0.0,,Asparagus
7960125c-c9c1-4b9c-8560-c736a8b801f1,,pound,,OPNNAT BEEF RIBEYE,,0.0,,,,,,,,2.4,,,oz,0,,,19.152,,,3.8,lbs,93.0,,Meat,,,,,,,,,,,,,,,,,19.99,,,,,,0.0,,,34.8,,0.0,4.0,,,,,No,,,,80.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,248.0,74.0,,,Yes,,,,0.0,,Rib Eye Steak
4f3725d5-f439-4bbe-857c-7fd1cb06ed1a,,bottle,,,,0.0,,,,,,,,0.0,,,oz,0,,,0.0,,,0.0,Unit,0.0,,Alcohol,,,,,,,,,,,,,,,,,,,,,,,1.5,,,0.0,,2.5,5.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,91.0,9.0,,,Yes,,,,0.0,,Prosecco
fc5fc079-02b7-44de-9398-f883abaa6335,,bulb,,OG ANISE FENNEL BULB,,2.7,,,,,,,,0.01,Fennel,,unit,0,lbs,,0.012,,,0.0,Unit,0.0,,Produce,,,,,,,,,,,,,,,,0.93,2.78,,,,,,7.3,,,0.2,,2.9,1.0,,,,,Yes,,,,1.24,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,27.0,28.0,,,Yes,,,,0.1,,Fennel
47ea2c96-a015-4940-83c7-1fec041566d4,,bunch,,MYRF OG BABY DILL,,1.6,,,,,,,,0.1,Dill,,unit,1,,,0.1,,,0.17,Unit,0.0,,Fresh Herbs,,,,,,,,,,,,,,,,,2.49,,,,,,1.4,,,0.2,,0.23,1.0,,,,,Yes,,,,1.3,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,43.0,7.0,,,Yes,,,,0.4,,Dill
a3566d0c-468c-4de9-b0a3-301eddb9aa43,,fillet,,SALMON FILLET,,0.0,,,,,,,,10.4,,,g,0,lbs,,12.0,,,14.82,Unit,218.0,,Deli,,,,,,,,,,,,,,,,0.79,11.05,,,,,,0.0,,,54.0,,0.0,396.0,,,,,No,,,,80.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,824.0,234.0,,,Yes,,,,24.4,,Salmon Fillet
e2cf1542-81c9-4f2f-a736-33c21e0305e0,,pound,,BEEF CHUCK ROAST BNLS,,0.0,,,,,,,,3.8,,,oz,0,lbs,,11.0,,,7.3,lbs,71.0,,Meat,,,,,,,,,,,,,,,,2.15,21.48,,,,,,0.0,,,32.0,,0.0,4.0,,,,,No,,,,76.4,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,324.0,77.0,,,Yes,,,,0.2,,Beef (Chuck Cut)
71dd22a7-1580-4f3c-97b3-017e8b1f08d2,,bottle,,HRZ OG HVY WHPPNG CRM,,0.0,,,,473.0,,,,0.0,,,tbsp,0,,,3.5,,,1.5,Unit,20.0,,Dairy,,,,,,,,,,,,,,,,,6.29,,,,,,0.5,,mL,5.0,,0.5,1.0,,,,,No,,,,1.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,50.0,5.0,,,Yes,,,,0.0,,Heavy Whipping Cream
dc0af23b-3ef1-4261-840a-36c1d89f8531,,bottle,,,,0.0,,,,,,,,0.0,Soy,,tbsp,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,12.63,,,0.0,,12.0,1.0,,,,,Yes,,,,0.4,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,,,45.0,882.0,,,No,,,,0.0,,Kecap Manis
1e57e9b6-a1ef-49e8-bdbc-9a27f292765a,,pound,,,,0.0,,,,,,,,0.3,,,oz,0,,,1.1,,,0.35,lbs,129.0,,Meat,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.8,,0.0,3.0,,,,,No,,,,20.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,,,71.0,180.0,,,Yes,,,,0.22,,Shrimp
1a8821dc-3213-4106-b871-bf37a6fbce2e,,jar,,,,0.3,,,,,,,,1.1,,,tbsp,0,,,13.5,,,2.7,Unit,188.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,0.18,,,6.0,,0.4,1.0,,,,,No,,,,3.0,,No,,,,,,Whole Foods,,No,No,,,,,1.0,,,230.0,1800.0,,,Yes,,,,0.6,,Shrimp Paste
61809788-ecc3-4a63-864d-1bba187aeafc,,jar,,,,0.5,,,,,,,,0.0,Turnip,,cup,0,,,0.01,,,0.01,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,3.75,,,0.21,,8.75,0.25,,,,,Yes,,,,0.25,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,13.0,395.0,,,Yes,,,,0.1,,Pickled Turnips
b5b7c903-0246-41a4-8a69-29a9902bb8bb,,jar,,,,0.3,,,,,,,,0.0,Radishes,,cup,0,,,0.0,,,0.021,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.1,,4.31,0.25,,,,,Yes,,,,0.25,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,10.0,400.0,,,Yes,,,,0.03,,Pickled Radishes
74fbe99d-6eb0-41f1-abd7-e2e8f440c6cb,,bag,,,,1.2,,,,,,,,0.1,,,cup,0,,,0.1,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,,,,,,,6.4,,,0.1,,1.2,1.0,,,,,Yes,,,,2.5,,Yes,,,,,,Unknown,,Yes,Yes,,,,,1.0,,,31.0,5.0,,,Yes,,,,0.1,,Bean Sprouts
9e8c6e5b-2c77-424a-84d5-7235870c23b2,,block,,365WFM OG EXTR FRM TOFU,,1.0,,,,,,,,0.0,Soy,,oz,0,oz,,0.5,200.0,,3.5,Unit,0.0,,Produce,,,,,,,,,,,g / cup,,,,,14.0,2.79,,,,,,3.0,,,4.0,,0.0,3.0,,,,,Yes,,,,9.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,80.0,15.0,,,No,,,,0.0,,Tofu (Extra-Firm)
bdcba916-0ef6-4bad-b8dc-9ed1c50e25f2,,package,,,,4.0,,,,,,,,3.7,Rice,,oz,0,,,2.0,,,4.2,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,126.0,,,4.0,,0.0,2.0,,,,,Yes,,,,12.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,392.0,20.0,,,No,,,,1.2,,Rice Noodles
bee2d671-da2f-4f05-815f-e23390882934,,bottle,,AB/CONCENTRATED COOKING TAMA,,0.0,,,,,,,,0.0,Tamarind,,tbsp,0,oz,,0.0,15.0,,0.0,Unit,0.0,,Unknown,,,,,,,,,,,g / tbsp,,,,,16.0,2.49,,,,,,2.0,,,0.0,,1.0,1.0,,,,,Yes,,,,0.0,,Yes,,,,,,Joong Bo,,Yes,Yes,,,,,1.0,1.0,,10.0,0.0,,,No,,,,0.0,,Tamarind Concentrate
